vehicle_id,v_out_of_service,v_maintenance,device_id,transmitting_dur,not_transmitting_dur,transmission_level,report_start_at,updated_at
79,0,0,2630,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
83,0,0,2615,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
84,0,0,2439,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
88,0,0,2609,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
89,0,0,2639,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
90,0,0,2451,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
91,0,0,2642,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
95,0,0,2627,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
96,0,0,2620,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
98,0,0,2619,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
99,0,0,2733,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
101,0,0,2432,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
105,0,0,2731,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
107,0,0,2449,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
108,0,0,2429,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
109,0,0,2431,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
110,0,0,2618,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
111,0,0,2442,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
112,0,1,2424,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
114,0,0,2448,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
115,0,0,2706,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
117,0,0,,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
120,0,0,2610,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
127,0,0,2423,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
128,0,0,2714,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
133,0,0,,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
134,0,0,,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
137,0,0,,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
138,0,0,,0,86400,2,2023-02-12 11:00:00,2023-02-23 11:05:00.259592
6,0,0,2277,0,86400,2,2023-02-11 22:00:00,2023-02-28 19:35:54.791157
19,0,0,1713,0,86400,2,2023-02-11 22:00:00,2023-02-28 19:35:54.791157
32,0,0,1904,0,86400,2,2023-02-11 22:00:00,2023-02-28 19:35:54.791157
12,0,0,2457,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
18,0,0,2707,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
20,0,0,2715,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
32,0,0,2702,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
34,0,0,2705,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
36,0,0,2464,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
43,0,0,2611,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
45,0,0,2634,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
48,0,0,2612,257,86143,0,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
50,0,0,2632,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
55,0,0,2466,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
56,0,0,2689,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
58,0,0,2454,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
64,0,0,2459,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
65,0,0,2628,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
69,0,0,2455,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
70,0,0,2461,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
74,0,0,2696,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
76,0,0,2453,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
79,0,0,2630,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
83,0,0,2615,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
84,0,0,2439,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
88,0,0,2609,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
89,0,0,2639,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
90,0,0,2451,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
91,0,0,2642,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
95,0,0,2627,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
96,0,0,2620,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
97,0,0,2621,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
98,0,0,2619,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
99,0,0,2733,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
101,0,0,2432,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
105,0,0,2731,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
107,0,0,2449,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
108,0,0,2429,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
109,0,0,2431,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
110,0,0,2618,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
111,0,0,2442,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
114,0,0,2448,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
117,0,0,,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
120,0,0,2610,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
127,0,0,2423,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
128,0,0,2714,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
133,0,0,,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
134,0,0,,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
137,0,0,,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
138,0,0,,0,86400,2,2023-02-11 11:00:00,2023-02-23 11:28:53.438793
6,0,0,2277,0,86400,2,2023-02-10 22:00:00,2023-02-28 19:35:31.559474
19,0,0,1713,0,86400,2,2023-02-10 22:00:00,2023-02-28 19:35:31.559474
32,0,0,1904,0,86400,2,2023-02-10 22:00:00,2023-02-28 19:35:31.559474
12,0,0,2457,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
18,0,0,2707,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
20,0,0,2715,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
27,0,0,2617,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
32,0,0,2702,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
34,0,0,2705,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
36,0,0,2464,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
43,0,0,2611,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
45,0,0,2634,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
50,0,0,2632,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
55,0,0,2466,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
56,0,0,2689,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
58,0,0,2454,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
64,0,0,2459,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
65,0,0,2628,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
69,0,0,2455,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
70,0,0,2461,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
74,0,0,2696,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
76,0,0,2453,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
79,0,0,2630,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
83,0,0,2615,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
84,0,0,2439,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
88,0,0,2609,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
89,0,0,2639,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
91,0,0,2642,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
95,0,0,2627,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
96,0,0,2620,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
99,0,0,2733,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
101,0,0,2432,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
105,0,0,2731,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
108,0,0,2429,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
109,0,0,2431,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
110,0,0,2618,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
111,0,0,2442,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
113,0,0,2700,268,86132,0,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
114,0,0,2448,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
117,0,0,,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
120,0,0,2610,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
127,0,0,2423,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
128,0,0,2714,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
133,0,0,,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
134,0,0,,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
135,0,0,2428,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
137,0,0,,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
138,0,0,,0,86400,2,2023-02-10 11:00:00,2023-02-23 12:01:11.205114
6,0,0,2277,0,86400,2,2023-02-09 22:00:00,2023-02-28 19:35:09.781053
19,0,0,1713,0,86400,2,2023-02-09 22:00:00,2023-02-28 19:35:09.781053
32,0,0,1904,0,86400,2,2023-02-09 22:00:00,2023-02-28 19:35:09.781053
12,0,0,2457,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
18,0,0,2707,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
20,0,0,2715,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
27,0,0,2617,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
31,0,1,2716,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
32,0,0,2702,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
34,0,0,2705,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
36,0,0,2464,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
41,0,0,2693,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
43,0,0,2611,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
45,0,0,2634,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
50,0,0,2632,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
55,0,0,2466,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
56,0,0,2689,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
58,0,0,2454,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
64,0,0,2459,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
65,0,0,2628,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
69,0,0,2455,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
70,0,0,2461,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
74,0,0,2696,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
75,0,0,2633,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
76,0,0,2453,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
79,0,0,2630,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
83,0,0,2615,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
84,0,0,2439,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
88,0,0,2609,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
89,0,0,2639,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
91,0,0,2642,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
95,0,0,2627,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
96,0,0,2620,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
98,0,0,2619,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
99,0,0,2733,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
101,0,0,2432,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
105,0,0,2731,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
108,0,0,2429,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
109,0,0,2431,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
110,0,0,2618,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
111,0,0,2442,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
113,0,0,2700,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
114,0,0,2448,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
117,0,0,,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
120,0,0,2610,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
127,0,0,2423,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
128,0,0,2714,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
133,0,0,,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
134,0,0,,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
135,0,0,2428,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
137,0,0,,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
138,0,0,,0,86400,2,2023-02-09 11:00:00,2023-02-23 12:40:45.045153
6,0,0,2277,0,86400,2,2023-02-08 22:00:00,2023-02-28 19:34:47.534422
19,0,0,1713,0,86400,2,2023-02-08 22:00:00,2023-02-28 19:34:47.534422
32,0,0,1904,0,86400,2,2023-02-08 22:00:00,2023-02-28 19:34:47.534422
34,0,0,1903,0,86400,2,2023-02-08 22:00:00,2023-02-28 19:34:47.534422
12,0,0,2457,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
18,0,0,2707,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
20,0,0,2715,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
24,0,0,2434,0,86400,0,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
27,0,0,2617,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
31,0,1,2716,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
32,0,0,2702,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
34,0,0,2705,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
36,0,0,2464,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
41,0,0,2693,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
43,0,0,2611,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
45,0,0,2634,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
50,0,0,2632,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
55,0,0,2466,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
56,0,0,2689,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
58,0,0,2454,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
64,0,0,2459,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
65,0,0,2628,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
69,0,0,2455,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
70,0,0,2461,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
72,0,0,2640,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
74,0,0,2696,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
75,0,0,2633,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
76,0,0,2453,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
79,0,0,2630,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
83,0,0,2615,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
84,0,0,2439,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
85,0,0,2629,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
88,0,0,2609,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
89,0,0,2639,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
91,0,0,2642,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
95,0,0,2627,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
96,0,0,2620,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
98,0,0,2619,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
99,0,0,2733,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
101,0,0,2432,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
105,0,0,2731,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
108,0,0,2429,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
109,0,0,2431,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
110,0,0,2618,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
111,0,0,2442,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
114,0,0,2448,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
117,0,0,,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
120,0,0,2610,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
127,0,0,2423,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
128,0,0,2714,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
133,0,0,,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
134,0,0,,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
137,0,0,,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
138,0,0,,0,86400,2,2023-02-08 11:00:00,2023-02-23 13:25:16.876579
6,0,0,2277,0,86400,2,2023-02-07 22:00:00,2023-02-28 19:34:23.736019
19,0,0,1713,0,86400,2,2023-02-07 22:00:00,2023-02-28 19:34:23.736019
32,0,0,1904,0,86400,2,2023-02-07 22:00:00,2023-02-28 19:34:23.736019
34,0,0,1903,0,86400,2,2023-02-07 22:00:00,2023-02-28 19:34:23.736019
12,0,0,2457,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
18,0,0,2707,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
20,0,0,2715,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
24,0,0,2434,0,86400,0,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
27,0,0,2617,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
32,0,0,2702,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
34,0,0,2705,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
36,0,0,2464,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
41,0,0,2693,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
43,0,0,2611,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
45,0,0,2634,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
50,0,0,2632,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
55,0,0,2466,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
56,0,0,2689,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
58,0,0,2454,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
64,0,0,2459,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
65,0,0,2628,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
69,0,0,2455,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
70,0,0,2461,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
72,0,0,2640,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
74,0,0,2696,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
76,0,0,2453,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
79,0,0,2630,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
83,0,0,2615,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
84,0,0,2439,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
88,0,0,2609,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
89,0,0,2639,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
91,0,0,2642,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
95,0,0,2627,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
96,0,0,2620,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
98,0,0,2619,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
99,0,0,2733,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
101,0,0,2432,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
105,0,0,2731,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
108,0,0,2429,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
109,0,0,2431,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
110,0,0,2618,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
111,0,0,2442,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
113,0,0,2700,279,86121,0,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
114,0,0,2448,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
117,0,0,,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
120,0,0,2610,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
127,0,0,2423,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
128,0,0,2714,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
133,0,0,,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
134,0,0,,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
137,0,0,,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
138,0,0,,0,86400,2,2023-02-07 11:00:00,2023-02-23 14:05:13.217324
6,0,0,2277,0,86400,2,2023-02-06 22:00:00,2023-02-28 19:34:00.052290
19,0,0,1713,0,86400,2,2023-02-06 22:00:00,2023-02-28 19:34:00.052290
27,0,0,1889,0,86400,2,2023-02-06 22:00:00,2023-02-28 19:34:00.052290
32,0,0,1904,0,86400,2,2023-02-06 22:00:00,2023-02-28 19:34:00.052290
12,0,0,2457,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
18,0,0,2707,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
20,0,0,2715,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
24,0,0,2434,0,86400,0,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
27,0,0,2617,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
32,0,0,2702,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
34,0,0,2705,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
36,0,0,2464,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
41,0,0,2693,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
43,0,0,2611,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
45,0,0,2634,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
50,0,0,2632,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
55,0,0,2466,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
56,0,0,2689,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
58,0,0,2454,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
64,0,0,2459,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
65,0,0,2628,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
69,0,0,2455,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
70,0,0,2461,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
72,0,0,2640,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
74,0,0,2696,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
76,0,0,2453,0,86400,2,2023-02-06 11:00:00,2023-02-23 14:34:24.739388
